"x","y","scientific_name","common_name","observation_date","number_found","observer","organization_name","confirmed_ind","species_id_method_name_array","species_verified_by_name","follow_up_name","evaluation_type_name","has_photo_ind","confidential_ind","source_unique_id","source_record_url","imap_url","imap_id","species_type","growth_habit","jurisdiction","county","regional_management_partnership","waterbody","bulk_upload_id","bulk_upload_name","uuid","jurisdiction_species_id","projects","project_ids","approximate_ind","approximate_to"
"-73.9541850","40.7745012","Lycorma delicatula","Spotted Lanternfly","13-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90998901","https://www.inaturalist.org/observations/90998901","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159044.html","1159044","Animal","Plant Pest","New York","New York","Lower Hudson","","","","fad40858-a6c7-4d89-980f-05a0f7b991fa","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9914467","40.7024117","Lycorma delicatula","Spotted Lanternfly","13-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90985574","https://www.inaturalist.org/observations/90985574","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159042.html","1159042","Animal","Plant Pest","New York","Kings","LIISMA","","","","02006a32-96ef-476d-ac1e-287296142f4a","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9795112","40.7644385","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90954574","https://www.inaturalist.org/observations/90954574","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159040.html","1159040","Animal","Plant Pest","New York","New York","Lower Hudson","","","","7165680b-dd9c-403b-9aed-8206d903df39","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0684617","40.5920631","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90941694","https://www.inaturalist.org/observations/90941694","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159038.html","1159038","Animal","Plant Pest","New York","Richmond","LIISMA","","","","a4603739-4796-48df-82ca-e65dc548869c","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.8010784","40.5982821","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90925759","https://www.inaturalist.org/observations/90925759","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159037.html","1159037","Animal","Plant Pest","New York","Queens","LIISMA","","","","94e792b4-b190-473f-a7a5-3454d30ae806","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9646300","40.6697667","Lycorma delicatula","Spotted Lanternfly","28-Jul-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90912220","https://www.inaturalist.org/observations/90912220","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159035.html","1159035","Animal","Plant Pest","New York","Kings","LIISMA","","","","f71b24c9-a267-4cfb-9931-e728ad4a3bc6","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1802050","40.5694667","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common,ID by expert","Thomas Allgaier","","","true","false","90911720","https://www.inaturalist.org/observations/90911720","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159034.html","1159034","Animal","Plant Pest","New York","Richmond","LIISMA","","","","54409f99-ce27-4cd2-afa4-08172cdad78a","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680612","40.6426993","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118959270","https://www.inaturalist.org/observations/118959270","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273359.html","1273359","Animal","Plant Pest","New York","Kings","LIISMA","","","","8302ed99-4394-4239-b519-57839efedb64","1499","","","false",""
"-74.1779467","40.5737500","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common,ID by expert","Thomas Allgaier","","","true","false","90911686","https://www.inaturalist.org/observations/90911686","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159033.html","1159033","Animal","Plant Pest","New York","Richmond","LIISMA","","","","93e0e0ae-d547-49ef-8560-ca8dc5f69c09","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0169750","40.7149783","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common,ID by expert","Thomas Allgaier","","","true","false","90908160","https://www.inaturalist.org/observations/90908160","https://imapinvasives.natureserve.org/imap/services/page/Presence/1159032.html","1159032","Animal","Plant Pest","New York","New York","","","","","a71f9d3d-5d9d-437f-8f69-2fa1f421a018","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680676","40.6426965","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118959211","https://www.inaturalist.org/observations/118959211","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273358.html","1273358","Animal","Plant Pest","New York","Kings","LIISMA","","","","4a24aeca-a50c-4bcd-9ab0-5a73dcedb6cf","1499","","","false",""
"-73.9750243","40.7666397","Lycorma delicatula","Spotted Lanternfly","25-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","118739484","https://www.inaturalist.org/observations/118739484","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273348.html","1273348","Animal","Plant Pest","New York","New York","Lower Hudson","","","","946baa8c-2ba4-4323-b93e-7b0a423714ed","1499","","","false",""
"-73.9680870","40.6426955","Lycorma delicatula","Spotted Lanternfly","27-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118959145","https://www.inaturalist.org/observations/118959145","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273357.html","1273357","Animal","Plant Pest","New York","Kings","LIISMA","","","","54d0f910-5666-4826-adac-72f721ecda90","1499","","","false",""
"-73.9391500","41.0712380","Lycorma delicatula","Spotted Lanternfly","14-Aug-2021","1","Ryan Goolic","New York-New Jersey Trail Conference","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158326.html","1158326","Animal","Plant Pest","New York","Rockland","Lower Hudson","","","","710db974-1970-436d-8503-4777c784ab45","1499","New York-New Jersey Trail Conference, Lower Hudson PRISM - General","343, 587","false",""
"-73.9588338","40.8216046","Lycorma delicatula","Spotted Lanternfly","13-Aug-2021","","Daniel Molinaro","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158259.html","1158259","Animal","Plant Pest","New York","New York","Lower Hudson","Hudson River","","","30f9cbbc-72e3-48c6-8d94-e2d0d4de71cb","1499","","","false",""
"-73.9384501","40.7487273","Lycorma delicatula","Spotted Lanternfly","12-Aug-2021","1","Isabelle Jud","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158190.html","1158190","Animal","Plant Pest","New York","Queens","LIISMA","","","","8eb83461-46b5-45cd-bb0a-9451e29e1b79","1499","","","false",""
"-73.9680867","40.6427179","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119350757","https://www.inaturalist.org/observations/119350757","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273375.html","1273375","Animal","Plant Pest","New York","Kings","LIISMA","","","","6c475e59-10f1-47e0-9ffe-3dfc2bf49222","1499","","","false",""
"-74.1771389","40.6138333","Lycorma delicatula","Spotted Lanternfly","11-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,Locally common,ID by expert","Thomas Allgaier","","","true","false","90850279","https://www.inaturalist.org/observations/90850279","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158038.html","1158038","Animal","Plant Pest","New York","Richmond","LIISMA","","","","e6b9bed5-d637-455e-9e39-4933ffc8a776","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0124226","40.7109237","Lycorma delicatula","Spotted Lanternfly","11-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90837122","https://www.inaturalist.org/observations/90837122","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158037.html","1158037","Animal","Plant Pest","New York","New York","Lower Hudson","","","","0f90a017-ff7a-4704-b0cc-bb14429d153e","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.0095746","40.6729081","Lycorma delicatula","Spotted Lanternfly","11-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90805218","https://www.inaturalist.org/observations/90805218","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158036.html","1158036","Animal","Plant Pest","New York","Kings","LIISMA","","","","04523b27-c20e-4a09-b430-9215e41679ee","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9920200","40.7739250","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90776952","https://www.inaturalist.org/observations/90776952","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158035.html","1158035","Animal","Plant Pest","New York","New York","Lower Hudson","","","","277b1050-9e85-4e76-9b27-48bef3ab613b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680552","40.6427301","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119349989","https://www.inaturalist.org/observations/119349989","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273374.html","1273374","Animal","Plant Pest","New York","Kings","LIISMA","","","","cf89450d-6a0b-4478-936f-035ec1c29e0d","1499","","","false",""
"-73.9890920","40.7774021","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90733486","https://www.inaturalist.org/observations/90733486","https://imapinvasives.natureserve.org/imap/services/page/Presence/1158034.html","1158034","Animal","Plant Pest","New York","New York","Lower Hudson","","","","083d9a53-c1c3-4269-839c-d3b961055fdc","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9871902","40.7346497","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90695160","https://www.inaturalist.org/observations/90695160","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157684.html","1157684","Animal","Plant Pest","New York","New York","Lower Hudson","","","","4f0cc3c5-310f-4408-941a-f047ed159bae","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9761117","40.7866550","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90692140","https://www.inaturalist.org/observations/90692140","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157683.html","1157683","Animal","Plant Pest","New York","New York","Lower Hudson","","","","ef0df2ec-1184-4fda-b92c-622675f16a6b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680827","40.6427242","Lycorma delicatula","Spotted Lanternfly","28-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119097413","https://www.inaturalist.org/observations/119097413","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273365.html","1273365","Animal","Plant Pest","New York","Kings","LIISMA","","","","75dd0a03-d5e9-439d-a413-6109fd99b9c3","1499","","","false",""
"-73.9594193","40.7430458","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90679529","https://www.inaturalist.org/observations/90679529","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157682.html","1157682","Animal","Plant Pest","New York","Queens","LIISMA","","","","6db368b1-4df5-4963-8404-3ca1d88ff05b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9680931","40.6427224","Lycorma delicatula","Spotted Lanternfly","28-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119097313","https://www.inaturalist.org/observations/119097313","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273364.html","1273364","Animal","Plant Pest","New York","Kings","LIISMA","","","","6c739e45-0dae-4fda-9fbb-965c1e1374f1","1499","","","false",""
"-73.9633402","40.8110697","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90667516","https://www.inaturalist.org/observations/90667516","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157680.html","1157680","Animal","Plant Pest","New York","New York","Lower Hudson","","","","aee7583b-feef-41d3-ac8b-92a2474a4668","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9818035","40.7664721","Lycorma delicatula","Spotted Lanternfly","08-Aug-2021","","iNaturalist User [NY]","","true","Photo ID,ID by expert","Thomas Allgaier","","","true","false","90583187","https://www.inaturalist.org/observations/90583187","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157676.html","1157676","Animal","Plant Pest","New York","New York","Lower Hudson","","","","32cbb2c7-b635-4216-b716-428a30666a3b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9397792","40.8475992","Lycorma delicatula","Spotted Lanternfly","09-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90579712","https://www.inaturalist.org/observations/90579712","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157675.html","1157675","Animal","Plant Pest","New York","New York","Lower Hudson","","","","2734fed7-4d44-46f0-b651-a76aff7d697b","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9676583","40.7873033","Lycorma delicatula","Spotted Lanternfly","09-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90548424","https://www.inaturalist.org/observations/90548424","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157672.html","1157672","Animal","Plant Pest","New York","New York","Lower Hudson","","","","b26e7e3c-d3f7-4e33-aba0-1b5002f362dc","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9560023","40.8231633","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119279909","https://www.inaturalist.org/observations/119279909","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273373.html","1273373","Animal","Plant Pest","New York","New York","Lower Hudson","","","","86b4107a-9f6a-411d-8970-0f007cbb410b","1499","","","false",""
"-73.8824333","40.6914694","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","Luke Gervase","GEI Consultants","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157503.html","1157503","Animal","Plant Pest","New York","Queens","LIISMA","","","","241791a2-aed8-4b5a-b6ce-7788d0c11048","1499","LIISMA PRISM - General, Photo Collection","292, 1100","false",""
"-73.8816334","40.6905278","Lycorma delicatula","Spotted Lanternfly","10-Aug-2021","","Luke Gervase","GEI Consultants","true","Photo ID","Thomas Allgaier","","","true","false","","","https://imapinvasives.natureserve.org/imap/services/page/Presence/1157393.html","1157393","Animal","Plant Pest","New York","Queens","LIISMA","","","","431fd766-df0f-484e-9a65-ce3e2945e4ce","1499","LIISMA PRISM - General","292","false",""
"-73.9006457","40.6881032","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119279862","https://www.inaturalist.org/observations/119279862","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273372.html","1273372","Animal","Plant Pest","New York","Kings","LIISMA","","","","3ae51443-bb7b-4752-a3a7-b81e2bd4345b","1499","","","false",""
"-73.9680726","40.6427151","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119275231","https://www.inaturalist.org/observations/119275231","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273371.html","1273371","Animal","Plant Pest","New York","Kings","LIISMA","","","","6f6bd346-4c3e-4389-bbde-087597dfb140","1499","","","false",""
"-73.9681078","40.6427151","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119275047","https://www.inaturalist.org/observations/119275047","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273370.html","1273370","Animal","Plant Pest","New York","Kings","LIISMA","","","","28950bff-7dfd-4825-9d8d-08a3eae89982","1499","","","false",""
"-73.9680961","40.6427092","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119272998","https://www.inaturalist.org/observations/119272998","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273369.html","1273369","Animal","Plant Pest","New York","Kings","LIISMA","","","","8abff5fb-4a74-442b-b041-60494143e832","1499","","","false",""
"-73.8314944","40.7215417","Lycorma delicatula","Spotted Lanternfly","28-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119176489","https://www.inaturalist.org/observations/119176489","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273368.html","1273368","Animal","Plant Pest","New York","Queens","LIISMA","","","","584d4366-7d9a-40f1-8715-4f5e37eba88a","1499","","","false",""
"-73.9643867","40.6694900","Lycorma delicatula","Spotted Lanternfly","28-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","119131583","https://www.inaturalist.org/observations/119131583","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273367.html","1273367","Animal","Plant Pest","New York","Kings","LIISMA","","","","4dabe755-fdd9-4e2e-b69c-ed7b742ab895","1499","","","false",""
"-73.9361850","40.8564310","Lycorma delicatula","Spotted Lanternfly","08-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90465619","https://www.inaturalist.org/observations/90465619","https://imapinvasives.natureserve.org/imap/services/page/Presence/1156961.html","1156961","Animal","Plant Pest","New York","New York","Lower Hudson","","","","297fe9b6-d3a5-4c08-a755-67c009f5a4ba","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9681058","40.6427283","Lycorma delicatula","Spotted Lanternfly","28-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119097601","https://www.inaturalist.org/observations/119097601","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273366.html","1273366","Animal","Plant Pest","New York","Kings","LIISMA","","","","9c5fafde-7406-44c9-8790-09f92918fd25","1499","","","false",""
"-73.9681239","40.6426481","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119437017","https://www.inaturalist.org/observations/119437017","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273379.html","1273379","Animal","Plant Pest","New York","Kings","LIISMA","","","","318dc265-8675-4a3b-9cd1-3e372ac24bd6","1499","","","false",""
"-73.9907833","40.7297967","Lycorma delicatula","Spotted Lanternfly","08-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","","","","true","false","90438218","https://www.inaturalist.org/observations/90438218","https://imapinvasives.natureserve.org/imap/services/page/Presence/1156960.html","1156960","Animal","Plant Pest","New York","New York","Lower Hudson","","","","b2f71ccd-c56f-427e-8546-91e3f573b130","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1042278","40.6391972","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119595601","https://www.inaturalist.org/observations/119595601","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273388.html","1273388","Animal","Plant Pest","New York","Richmond","LIISMA","","","","cef75ab6-70af-424a-ad6c-3524fe567f25","1499","","","false",""
"-73.9165013","40.8710598","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","119495505","https://www.inaturalist.org/observations/119495505","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273386.html","1273386","Animal","Plant Pest","New York","New York","Lower Hudson","","","","378bf024-4c41-4a29-bf52-f6b8f2d4ac54","1499","","","false",""
"-73.8876920","40.6830810","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119451067","https://www.inaturalist.org/observations/119451067","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273383.html","1273383","Animal","Plant Pest","New York","Kings","LIISMA","","","","46b4b221-4418-4270-8642-585eebc88193","1499","","","false",""
"-73.9760270","40.7285671","Lycorma delicatula","Spotted Lanternfly","05-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90130705","https://www.inaturalist.org/observations/90130705","https://imapinvasives.natureserve.org/imap/services/page/Presence/1154438.html","1154438","Animal","Plant Pest","New York","New York","Lower Hudson","","","","bd150605-9a51-4f41-9f3a-22f8bccf4dfc","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1042278","40.6391972","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119595613","https://www.inaturalist.org/observations/119595613","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273389.html","1273389","Animal","Plant Pest","New York","Richmond","LIISMA","","","","8acb8203-1429-42e9-9f11-54816774c95b","1499","","","false",""
"-73.9432451","40.7748767","Lycorma delicatula","Spotted Lanternfly","05-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","90075743","https://www.inaturalist.org/observations/90075743","https://imapinvasives.natureserve.org/imap/services/page/Presence/1154437.html","1154437","Animal","Plant Pest","New York","New York","Lower Hudson","","","","3124870f-37aa-4ba4-aa95-2fe83251fdc3","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9557333","40.7160867","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119441264","https://www.inaturalist.org/observations/119441264","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273382.html","1273382","Animal","Plant Pest","New York","Kings","LIISMA","","","","a1454097-dbfa-48bd-b507-299367301429","1499","","","false",""
"-73.9682383","40.6426352","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119439151","https://www.inaturalist.org/observations/119439151","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273380.html","1273380","Animal","Plant Pest","New York","Kings","LIISMA","","","","7f92986b-955d-4c1e-86b4-1ca9a7b4896f","1499","","","false",""
"-74.0175587","40.6541802","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119477075","https://www.inaturalist.org/observations/119477075","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273385.html","1273385","Animal","Plant Pest","New York","Kings","LIISMA","","","","d4dabd00-0bce-49fe-96a9-e230c65ce988","1499","","","false",""
"-73.7581106","40.7606442","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","119464100","https://www.inaturalist.org/observations/119464100","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273384.html","1273384","Animal","Plant Pest","New York","Queens","LIISMA","","","","cc39f692-a117-4efb-b8b5-b0b81a8c6cfd","1499","","","false",""
"-73.9972383","40.7306633","Lycorma delicatula","Spotted Lanternfly","26-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","118815424","https://www.inaturalist.org/observations/118815424","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273350.html","1273350","Animal","Plant Pest","New York","New York","Lower Hudson","","","","d8ffc9de-69c1-4b0b-8765-c41a1481f725","1499","","","false",""
"-73.9680662","40.6427158","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119421801","https://www.inaturalist.org/observations/119421801","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273377.html","1273377","Animal","Plant Pest","New York","Kings","LIISMA","","","","83e06130-3d4f-48ac-9520-347ff6285f67","1499","","","false",""
"-73.9557333","40.7160500","Lycorma delicatula","Spotted Lanternfly","30-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","119441160","https://www.inaturalist.org/observations/119441160","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273381.html","1273381","Animal","Plant Pest","New York","Kings","LIISMA","","","","d2ce02d3-4d1b-4734-84d7-d84de4760369","1499","","","false",""
"-73.9242554","40.8558044","Lycorma delicatula","Spotted Lanternfly","04-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89898457","https://www.inaturalist.org/observations/89898457","https://imapinvasives.natureserve.org/imap/services/page/Presence/1154072.html","1154072","Animal","Plant Pest","New York","New York","Lower Hudson","","","","964d93c4-9689-448b-bd82-27ca523c9a66","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9299423","40.6716758","Lycorma delicatula","Spotted Lanternfly","29-May-2022","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","false","false","119360668","https://www.inaturalist.org/observations/119360668","https://imapinvasives.natureserve.org/imap/services/page/Presence/1273376.html","1273376","Animal","Plant Pest","New York","Kings","LIISMA","","","","68224bb8-aa68-4c80-8952-6358de8268de","1499","","","false",""
"-73.9201568","40.7683659","Lycorma delicatula","Spotted Lanternfly","03-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89832290","https://www.inaturalist.org/observations/89832290","https://imapinvasives.natureserve.org/imap/services/page/Presence/1154070.html","1154070","Animal","Plant Pest","New York","Queens","LIISMA","","","","8d8cd2df-499d-4f84-8b5f-b06a3e7cc861","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-73.9306867","40.6037417","Lycorma delicatula","Spotted Lanternfly","03-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89773454","https://www.inaturalist.org/observations/89773454","https://imapinvasives.natureserve.org/imap/services/page/Presence/1154069.html","1154069","Animal","Plant Pest","New York","Kings","LIISMA","","","","56a8c4f5-82cd-4bad-94f3-49275fb381c2","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
"-74.1982742","40.5467504","Lycorma delicatula","Spotted Lanternfly","02-Aug-2021","","iNaturalist User [NY]","","true","Photo ID","Thomas Allgaier","","","true","false","89711760","https://www.inaturalist.org/observations/89711760","https://imapinvasives.natureserve.org/imap/services/page/Presence/1154068.html","1154068","Animal","Plant Pest","New York","Richmond","LIISMA","","","","b1425a97-5541-4a66-8072-f37792adcbb7","1499","iNaturalist - High Priority Species BATCH CROSSWALK","1052","false",""
